id,src_image_path,model_path_1,model_path_2,model_path_3,model_1,model_2,model_3
https://storage.googleapis.com/image-transcreation/part1/united-states/mammal_american-black-bear.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/united-states_mammal_american-black-bear.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/united-states_mammal_american-black-bear.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/india/united-states_mammal_american-black-bear.jpg,cap-edit,cap-retrieve,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/portugal/beverages_sagres.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/india/portugal_beverages_sagres.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/portugal_beverages_sagres.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/portugal_beverages_sagres.jpg,e2e-instruct,cap-edit,cap-retrieve
https://storage.googleapis.com/image-transcreation/part1/portugal/music_cante-alentejano.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/portugal_music_cante-alentejano.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/portugal_music_cante-alentejano.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/india/portugal_music_cante-alentejano.jpg,cap-edit,cap-retrieve,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/japan/bird_house-sparrow.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/japan_bird_house-sparrow.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/japan_bird_house-sparrow.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/india/japan_bird_house-sparrow.jpg,cap-edit,cap-retrieve,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/united-states/food_hotdog.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/united-states_food_hotdog.png,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/india/united-states_food_hotdog.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/united-states_food_hotdog.png,cap-edit,e2e-instruct,cap-retrieve
https://storage.googleapis.com/image-transcreation/part1/portugal/houses_palácio-nacional-de-belém.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/india/portugal_houses_palácio-nacional-de-belém.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/portugal_houses_palácio-nacional-de-belém.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/portugal_houses_palácio-nacional-de-belém.png,e2e-instruct,cap-retrieve,cap-edit
https://storage.googleapis.com/image-transcreation/part1/portugal/music_pimba.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/portugal_music_pimba.png,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/india/portugal_music_pimba.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/portugal_music_pimba.jpg,cap-edit,e2e-instruct,cap-retrieve
https://storage.googleapis.com/image-transcreation/part1/united-states/clothing_cowboy-hat.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/united-states_clothing_cowboy-hat.png,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/india/united-states_clothing_cowboy-hat.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/united-states_clothing_cowboy-hat.jpg,cap-edit,e2e-instruct,cap-retrieve
https://storage.googleapis.com/image-transcreation/part1/nigeria/agriculture_corn-farm.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/nigeria_agriculture_corn-farm.png,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/india/nigeria_agriculture_corn-farm.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/nigeria_agriculture_corn-farm.jpg,cap-edit,e2e-instruct,cap-retrieve
https://storage.googleapis.com/image-transcreation/part1/nigeria/sport_volleyball.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/nigeria_sport_volleyball.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/nigeria_sport_volleyball.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/india/nigeria_sport_volleyball.jpg,cap-edit,cap-retrieve,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/united-states/beverages_coffee.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/india/united-states_beverages_coffee.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/united-states_beverages_coffee.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/united-states_beverages_coffee.png,e2e-instruct,cap-retrieve,cap-edit
https://storage.googleapis.com/image-transcreation/part1/japan/vegetable_gobo.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/japan_vegetable_gobo.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/india/japan_vegetable_gobo.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/japan_vegetable_gobo.png,cap-retrieve,e2e-instruct,cap-edit
https://storage.googleapis.com/image-transcreation/part1/brazil/music_samba.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_music_samba.png,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/india/brazil_music_samba.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_music_samba.jpg,cap-edit,e2e-instruct,cap-retrieve
https://storage.googleapis.com/image-transcreation/part1/brazil/sport_volleyball.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/india/brazil_sport_volleyball.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_sport_volleyball.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_sport_volleyball.png,e2e-instruct,cap-retrieve,cap-edit
https://storage.googleapis.com/image-transcreation/part1/portugal/houses_palácio-de-cristal.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/india/portugal_houses_palácio-de-cristal.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/portugal_houses_palácio-de-cristal.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/portugal_houses_palácio-de-cristal.jpg,e2e-instruct,cap-edit,cap-retrieve
https://storage.googleapis.com/image-transcreation/part1/turkey/utensil_hammer.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/india/turkey_utensil_hammer.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/turkey_utensil_hammer.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/turkey_utensil_hammer.png,e2e-instruct,cap-retrieve,cap-edit
https://storage.googleapis.com/image-transcreation/part1/united-states/vegetable_potato.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/united-states_vegetable_potato.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/united-states_vegetable_potato.png,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/india/united-states_vegetable_potato.jpg,cap-retrieve,cap-edit,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/portugal/beverages_poncha.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/india/portugal_beverages_poncha.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/portugal_beverages_poncha.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/portugal_beverages_poncha.jpg,e2e-instruct,cap-edit,cap-retrieve
https://storage.googleapis.com/image-transcreation/part1/japan/food_ramen.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/india/japan_food_ramen.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/japan_food_ramen.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/japan_food_ramen.jpg,e2e-instruct,cap-edit,cap-retrieve
https://storage.googleapis.com/image-transcreation/part1/portugal/food_bacalhau-à-brás.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/portugal_food_bacalhau-à-brás.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/portugal_food_bacalhau-à-brás.png,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/india/portugal_food_bacalhau-à-brás.jpg,cap-retrieve,cap-edit,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/nigeria/food_pounded-yam.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/india/nigeria_food_pounded-yam.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/nigeria_food_pounded-yam.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/nigeria_food_pounded-yam.jpg,e2e-instruct,cap-edit,cap-retrieve
https://storage.googleapis.com/image-transcreation/part1/brazil/houses_favela.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/india/brazil_houses_favela.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_houses_favela.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_houses_favela.jpg,e2e-instruct,cap-edit,cap-retrieve
https://storage.googleapis.com/image-transcreation/part1/japan/mammal_japanese-serow.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/japan_mammal_japanese-serow.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/japan_mammal_japanese-serow.png,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/india/japan_mammal_japanese-serow.jpg,cap-retrieve,cap-edit,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/japan/clothing_tabi.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/india/japan_clothing_tabi.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/japan_clothing_tabi.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/japan_clothing_tabi.jpg,e2e-instruct,cap-edit,cap-retrieve
https://storage.googleapis.com/image-transcreation/part1/turkey/agriculture_hazelnut-production-in-turkey.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/india/turkey_agriculture_hazelnut-production-in-turkey.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/turkey_agriculture_hazelnut-production-in-turkey.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/turkey_agriculture_hazelnut-production-in-turkey.png,e2e-instruct,cap-retrieve,cap-edit
