id,src_domain,domain_1,domain_2,domain_3,instructpix2pix_src_clip,instructpix2pix_tgt_clip,instructpix2pix_src_tgt_dino,blip-gpt-plugnplay_src_clip,blip-gpt-plugnplay_tgt_clip,blip-gpt-plugnplay_src_tgt_dino,retrieval_src_clip,retrieval_tgt_clip,retrieval_src_tgt_dino
0,ncert-measure-1,plugnplay,instruct,retrieval,0.17578718066215515,0.17808999121189117,0.9993826150894165,0.17578718066215515,0.156454399228096,0.9509975910186768,0.17578718066215515,0.19345656037330627,0.9035586714744568
1,k5-sort_data-5,retrieval,instruct,plugnplay,0.17210035026073456,0.17578959465026855,0.998436450958252,0.17210035026073456,0.2150740623474121,0.9679785370826721,0.17210035026073456,0.2337413728237152,0.8782958388328552
2,ncert-count-objects-2,plugnplay,instruct,retrieval,0.15169201791286469,0.15020830929279327,0.9995040893554688,0.15169201791286469,0.1794763058423996,0.9710763096809387,0.15169201791286469,0.19102796912193298,0.7238383293151855
3,k5-count-7,retrieval,plugnplay,instruct,0.1626775860786438,0.1660955846309662,0.9577745795249939,0.1626775860786438,0.16856002807617188,0.9703788161277771,0.1626775860786438,0.14639656245708466,0.7841191291809082
4,k5-count-10,instruct,plugnplay,retrieval,0.14431478083133698,0.14159199595451355,0.9985772967338562,0.14431478083133698,0.16633833944797516,0.9471781253814697,0.14431478083133698,0.195515438914299,0.7308778762817383
5,k5-analyse-6,instruct,retrieval,plugnplay,0.18807822465896606,0.21763159334659576,0.9685733914375305,0.18807822465896606,0.2069443166255951,0.9398950338363647,0.18807822465896606,0.18049295246601105,0.84626305103302
6,ncert-count-objects-1,instruct,plugnplay,retrieval,0.15387263894081116,0.1587015688419342,0.974310576915741,0.15387263894081116,0.15028248727321625,0.9818727970123291,0.15387263894081116,0.13599777221679688,0.7550690174102783
7,k5-analyse-3,instruct,retrieval,plugnplay,0.17259979248046875,0.1814611405134201,0.9980542659759521,0.17259979248046875,0.1751479059457779,0.9787293672561646,0.17259979248046875,0.18840618431568146,0.8883811235427856
8,k5-analyse-8,retrieval,instruct,plugnplay,0.1890268623828888,0.17430095374584198,0.9076443910598755,0.1890268623828888,0.18360990285873413,0.8899001479148865,0.1890268623828888,0.17509810626506805,0.8591545820236206
9,k5-belong-1,retrieval,plugnplay,instruct,0.15150508284568787,0.14045391976833344,0.7921057343482971,0.15150508284568787,0.1902446299791336,0.9627289772033691,0.15150508284568787,0.23598648607730865,0.8789512515068054
10,ncert-fill-6,instruct,plugnplay,retrieval,0.14922088384628296,0.15309537947177887,0.9843564033508301,0.14922091364860535,0.1522659808397293,0.9657990336418152,0.14922088384628296,0.16074684262275696,0.8439764380455017
11,ncert-larger-5,retrieval,instruct,plugnplay,0.17825481295585632,0.19207821786403656,0.8815834522247314,0.17825481295585632,0.17394192516803741,0.9672492742538452,0.17825481295585632,0.19364112615585327,0.7855111956596375
12,ncert-count-objects-5,retrieval,plugnplay,instruct,0.18246601521968842,0.17689552903175354,0.9960634708404541,0.18246601521968842,0.17957673966884613,0.956385612487793,0.18246601521968842,0.17861628532409668,0.7034976482391357
13,k5-belong-3,instruct,retrieval,plugnplay,0.14181162416934967,0.15077583491802216,0.9967398047447205,0.14181162416934967,0.1668539047241211,0.9559985399246216,0.14181162416934967,0.18543967604637146,0.8712522983551025
14,ncert-match-2,instruct,plugnplay,retrieval,0.1485261172056198,0.14233024418354034,0.9992409348487854,0.1485261172056198,0.15304194390773773,0.9786695837974548,0.1485261172056198,0.2038271725177765,0.8594029545783997
15,k5-analyse-11,retrieval,instruct,plugnplay,0.19297245144844055,0.22287961840629578,0.9585665464401245,0.19297245144844055,0.194925457239151,0.9521081447601318,0.19297245144844055,0.18254363536834717,0.6590315103530884
16,k5-sort-1,plugnplay,retrieval,instruct,0.16528195142745972,0.18509668111801147,0.9035128355026245,0.16528195142745972,0.1474941074848175,0.9187362194061279,0.16528195142745972,0.20093369483947754,0.8639352321624756
17,k5-count-9,instruct,plugnplay,retrieval,0.1494484543800354,0.1919662058353424,0.9684018492698669,0.1494484543800354,0.15258829295635223,0.9663058519363403,0.1494484543800354,0.20170646905899048,0.7870041131973267
18,ncert-fill-5,instruct,plugnplay,retrieval,0.1759987473487854,0.17760524153709412,0.9966253042221069,0.1759987473487854,0.22560562193393707,0.9136738777160645,0.1759987473487854,0.17858374118804932,0.7592337131500244
19,ncert-roll-1,plugnplay,instruct,retrieval,0.1565118134021759,0.19407618045806885,0.9301823377609253,0.1565118134021759,0.18896615505218506,0.951056957244873,0.1565118134021759,0.19514669477939606,0.8811239004135132
20,k5-sort_data-4,instruct,plugnplay,retrieval,0.15075728297233582,0.15758918225765228,0.9987690448760986,0.15075728297233582,0.16883684694766998,0.9646462798118591,0.15075728297233582,0.19514669477939606,0.85740065574646
21,k5-count-8,retrieval,instruct,plugnplay,0.1555628925561905,0.22153028845787048,0.9781278371810913,0.1555628925561905,0.18273410201072693,0.9720889329910278,0.1555628925561905,0.19030044972896576,0.9059360027313232
22,k5-count-3,instruct,retrieval,plugnplay,0.15921568870544434,0.20973724126815796,0.9663993120193481,0.15921568870544434,0.1791316270828247,0.9577419757843018,0.15921568870544434,0.16155409812927246,0.7898519039154053
23,k5-analyse-1,instruct,plugnplay,retrieval,0.1759488582611084,0.17841754853725433,0.9989506006240845,0.1759488582611084,,0.8796105980873108,0.1759488582611084,0.09191544353961945,0.8591809272766113
24,k5-sort_count-3,plugnplay,retrieval,instruct,0.17952793836593628,0.1906626969575882,0.9993987083435059,0.17952793836593628,0.1749674379825592,0.958967387676239,0.17952793836593628,0.21132944524288177,0.9203544855117798
25,k5-sort_count-4,retrieval,instruct,plugnplay,0.1535901427268982,0.21977174282073975,0.989937961101532,0.1535901427268982,0.16787773370742798,0.9759206771850586,0.1535901427268982,0.1741299331188202,0.885145902633667
26,k5-analyse-10,plugnplay,retrieval,instruct,0.17663830518722534,0.23828986287117004,0.9675004482269287,0.17663830518722534,0.14146122336387634,0.9812783002853394,0.17663830518722534,0.20349085330963135,0.7337621450424194
27,k5-belong-2,plugnplay,instruct,retrieval,0.14579269289970398,0.15254470705986023,0.9976227879524231,0.14579269289970398,0.17463621497154236,0.9689907431602478,0.14579269289970398,0.23535794019699097,0.7544814348220825
28,k5-sort_count-6,retrieval,instruct,plugnplay,0.1559988558292389,0.16717872023582458,0.9095622301101685,0.1559988558292389,0.1573418825864792,0.9895138740539551,0.1559988558292389,0.18601807951927185,0.8286294937133789
29,ncert-liquid-2,instruct,plugnplay,retrieval,0.16362561285495758,0.19408363103866577,0.8314656019210815,0.16362561285495758,0.18161946535110474,0.97495436668396,0.16362561285495758,0.18969951570034027,0.6908799409866333
30,ncert-match-3,retrieval,plugnplay,instruct,0.13048183917999268,0.1327340006828308,0.9981910586357117,0.13048183917999268,0.18168701231479645,0.9734196066856384,0.13048183917999268,0.19468265771865845,0.8156824111938477
31,ncert-larger-4,instruct,plugnplay,retrieval,0.17238418757915497,0.19389793276786804,0.8400327563285828,0.17238418757915497,0.17464928328990936,0.9309217929840088,0.17238418757915497,0.18025150895118713,0.7284247875213623
32,ncert-calculate-1,instruct,plugnplay,retrieval,0.15192164480686188,0.15457098186016083,0.9989350438117981,0.15192164480686188,0.17376035451889038,0.9331490397453308,0.15192164480686188,0.2196236103773117,0.794884979724884
33,k5-count-12,retrieval,plugnplay,instruct,0.14079295098781586,0.17941977083683014,0.9553894996643066,0.14079295098781586,0.18991407752037048,0.9621174931526184,0.14079295098781586,0.16155409812927246,0.8867564797401428
34,k5-analyse-7,instruct,retrieval,plugnplay,0.18788519501686096,0.18145471811294556,0.9770590662956238,0.18788519501686096,0.17115502059459686,0.9770495891571045,0.18788519501686096,0.1973869502544403,0.8525643944740295
35,ncert-standing-1,instruct,retrieval,plugnplay,0.1836577206850052,0.2050485759973526,0.8764891624450684,0.18365764617919922,0.16515730321407318,0.9289062023162842,0.1836577206850052,0.20972469449043274,0.6849728226661682
