id,src_domain,domain_1,domain_2,domain_3,instructpix2pix_src_clip,instructpix2pix_tgt_clip,instructpix2pix_src_tgt_dino,blip-gpt-plugnplay_src_clip,blip-gpt-plugnplay_tgt_clip,blip-gpt-plugnplay_src_tgt_dino,retrieval_src_clip,retrieval_tgt_clip,retrieval_src_tgt_dino
0,ncert-measure-1,plugnplay,instruct,retrieval,0.16795793175697327,0.15753115713596344,0.9835887551307678,0.16795793175697327,0.15479233860969543,0.981195330619812,0.16795793175697327,0.16412755846977234,0.908903956413269
1,k5-sort_data-5,retrieval,instruct,plugnplay,0.16868536174297333,0.2146388292312622,0.9648938179016113,0.16868536174297333,0.20399965345859528,0.9699645638465881,0.16868536174297333,0.1809275895357132,0.7740328311920166
2,ncert-count-objects-2,plugnplay,instruct,retrieval,0.1485818475484848,0.18857431411743164,0.8857649564743042,0.1485818475484848,0.1055670827627182,0.9649410247802734,0.1485818475484848,0.16412755846977234,0.8865242004394531
3,k5-count-7,retrieval,plugnplay,instruct,0.14623844623565674,0.13966359198093414,0.9497560262680054,0.14623844623565674,0.15119385719299316,0.9835817813873291,0.14623844623565674,0.14435113966464996,0.8754247426986694
4,k5-count-10,instruct,plugnplay,retrieval,0.11365929245948792,0.1369362622499466,0.9682871103286743,0.11365929245948792,0.1376892328262329,0.9537860155105591,0.11365929245948792,0.16554361581802368,0.6931208372116089
5,k5-analyse-6,instruct,retrieval,plugnplay,0.16680540144443512,0.17086943984031677,0.9363913536071777,0.16680540144443512,0.16259883344173431,0.9599195718765259,0.16680540144443512,0.1250058114528656,0.9046766757965088
6,ncert-count-objects-1,instruct,plugnplay,retrieval,0.12984636425971985,0.13196957111358643,0.9534732103347778,0.12984636425971985,0.12364953756332397,0.9219204783439636,0.12984636425971985,0.1340394765138626,0.7506399154663086
7,k5-analyse-3,instruct,retrieval,plugnplay,0.16473905742168427,0.19923903048038483,0.9329435229301453,0.16473905742168427,0.16599205136299133,0.9686471223831177,0.16473905742168427,0.23804542422294617,0.7039879560470581
8,k5-analyse-8,retrieval,instruct,plugnplay,0.19430819153785706,0.16408009827136993,0.6776632070541382,0.19430819153785706,0.18394804000854492,0.9527508020401001,0.19430819153785706,0.2147822082042694,0.8593369722366333
9,k5-belong-1,retrieval,plugnplay,instruct,0.14361771941184998,0.18760639429092407,0.8533933758735657,0.14361771941184998,0.1683151125907898,0.9671889543533325,0.14361771941184998,0.1367666870355606,0.7179111242294312
10,ncert-fill-6,instruct,plugnplay,retrieval,0.1320686936378479,0.22633101046085358,0.799752950668335,0.13206875324249268,0.13895142078399658,0.9739247560501099,0.1320686936378479,0.16412758827209473,0.9173649549484253
11,ncert-larger-5,retrieval,instruct,plugnplay,0.18337573111057281,0.14639140665531158,0.7124181985855103,0.18337573111057281,0.18051734566688538,0.9883197546005249,0.18337573111057281,0.15521791577339172,0.9128087759017944
12,ncert-count-objects-5,retrieval,plugnplay,instruct,0.13800644874572754,0.1805000901222229,0.9588698744773865,0.13800644874572754,0.15427058935165405,0.9535925388336182,0.13800644874572754,0.1952371597290039,0.8403568267822266
13,k5-belong-3,instruct,retrieval,plugnplay,0.1211378276348114,0.2252667099237442,0.8569788932800293,0.1211378276348114,0.16768747568130493,0.9613082408905029,0.1211378276348114,0.1796560138463974,0.8712031245231628
14,ncert-match-2,instruct,plugnplay,retrieval,0.13423827290534973,0.1727674901485443,0.9492807388305664,0.13423827290534973,0.13720937073230743,0.9872094988822937,0.13423827290534973,0.16412755846977234,0.8978530168533325
15,k5-analyse-11,retrieval,instruct,plugnplay,0.1891331523656845,0.2293546050786972,0.776867687702179,0.1891331523656845,0.2098967730998993,0.9454069137573242,0.1891331523656845,0.0992051288485527,0.7760531902313232
16,k5-sort-1,plugnplay,retrieval,instruct,0.14895117282867432,0.20309478044509888,0.9046510457992554,0.14895117282867432,0.14102430641651154,0.9449034929275513,0.14895117282867432,0.17255955934524536,0.8353800773620605
17,k5-count-9,instruct,plugnplay,retrieval,0.1337333619594574,0.1542932242155075,0.9565369486808777,0.1337333619594574,0.13890117406845093,0.9653446674346924,0.1337333619594574,0.18623420596122742,0.8414041996002197
18,ncert-fill-5,instruct,plugnplay,retrieval,0.18707439303398132,0.18918457627296448,0.99622642993927,0.18707440793514252,0.20710569620132446,0.9604382514953613,0.18707439303398132,0.2010641098022461,0.8530228137969971
19,ncert-roll-1,plugnplay,instruct,retrieval,0.14895349740982056,0.17592285573482513,0.920802891254425,0.14895349740982056,0.14758045971393585,0.944566547870636,0.14895349740982056,0.09482897818088531,0.893945574760437
20,k5-sort_data-4,instruct,plugnplay,retrieval,0.1378013640642166,0.1635756641626358,0.9579384326934814,0.1378013640642166,0.17163562774658203,0.9723958969116211,0.1378013640642166,0.18349997699260712,0.8100786805152893
21,k5-count-8,retrieval,instruct,plugnplay,0.13814717531204224,0.14023853838443756,0.9479662775993347,0.13814717531204224,0.14128568768501282,0.986626923084259,0.13814717531204224,0.10950274765491486,0.892894446849823
22,k5-count-3,instruct,retrieval,plugnplay,0.16299331188201904,0.15712569653987885,0.874487578868866,0.16299331188201904,0.17505306005477905,0.9714034795761108,0.16299331188201904,0.19507978856563568,0.8016241788864136
23,k5-analyse-1,instruct,plugnplay,retrieval,0.1627974510192871,0.1865086555480957,0.9366304874420166,0.1627974510192871,,0.8755079507827759,0.1627974510192871,0.11122667044401169,0.9022243022918701
24,k5-sort_count-3,plugnplay,retrieval,instruct,0.17519402503967285,0.15949437022209167,0.9447820782661438,0.17519402503967285,0.18873536586761475,0.9695008993148804,0.17519402503967285,0.15761815011501312,0.8629481196403503
25,k5-sort_count-4,retrieval,instruct,plugnplay,0.16220858693122864,0.2107202708721161,0.9609034061431885,0.16220858693122864,0.15840701758861542,0.9829398393630981,0.16220858693122864,0.08538481593132019,0.8166034817695618
26,k5-analyse-10,plugnplay,retrieval,instruct,0.15707074105739594,0.15310655534267426,0.7543957233428955,0.15707074105739594,0.17719672620296478,0.9879006147384644,0.15707074105739594,0.28712278604507446,0.8449869751930237
27,k5-belong-2,plugnplay,instruct,retrieval,0.13003775477409363,0.1735977828502655,0.9255331158638,0.13003775477409363,0.14785419404506683,0.9688766002655029,0.13003775477409363,0.16412755846977234,0.8417155742645264
28,k5-sort_count-6,retrieval,instruct,plugnplay,0.15423761308193207,0.16402962803840637,0.9549841284751892,0.15423761308193207,0.14598259329795837,0.9890918731689453,0.15423761308193207,0.16323164105415344,0.808181643486023
29,ncert-liquid-2,instruct,plugnplay,retrieval,0.17731377482414246,0.18153569102287292,0.8898464441299438,0.17731377482414246,0.1747245341539383,0.9682207703590393,0.17731377482414246,0.1809275895357132,0.6848052144050598
30,ncert-match-3,retrieval,plugnplay,instruct,0.13768017292022705,0.12956684827804565,0.9308332204818726,0.13768017292022705,0.1425243318080902,0.9223999381065369,0.13768017292022705,0.19008265435695648,0.7573601007461548
31,ncert-larger-4,instruct,plugnplay,retrieval,0.1786998063325882,0.17323140799999237,0.9651931524276733,0.1786998063325882,0.19354762136936188,0.9555822610855103,0.1786998063325882,0.28712278604507446,0.9011855125427246
32,ncert-calculate-1,instruct,plugnplay,retrieval,0.13498786091804504,0.1340366005897522,0.9582951068878174,0.13498786091804504,0.17432963848114014,0.9712766408920288,0.13498786091804504,0.2517149746417999,0.8225234150886536
33,k5-count-12,retrieval,plugnplay,instruct,0.13918718695640564,0.15846946835517883,0.9785865545272827,0.13918718695640564,0.14435338973999023,0.9815373420715332,0.13918718695640564,0.16412755846977234,0.8843560218811035
34,k5-analyse-7,instruct,retrieval,plugnplay,0.1867120862007141,0.18516486883163452,0.8028528690338135,0.1867120862007141,0.18549597263336182,0.977550745010376,0.1867120862007141,0.15718919038772583,0.695320725440979
35,ncert-standing-1,instruct,retrieval,plugnplay,0.1825023889541626,0.17976924777030945,0.9263153076171875,0.18250231444835663,0.1729816049337387,0.9169299602508545,0.1825023889541626,0.23804539442062378,0.6354330778121948
36,ncert-liquid-1,plugnplay,instruct,retrieval,0.16175827383995056,0.19854804873466492,0.9318950176239014,0.16175827383995056,0.18299072980880737,0.9697577953338623,0.16175827383995056,0.1809275895357132,0.6870846152305603
37,ncert-fill-2,retrieval,instruct,plugnplay,0.16765134036540985,0.1896940916776657,0.7456218600273132,0.16765134036540985,0.15589982271194458,0.974333643913269,0.16765134036540985,0.18386870622634888,0.8227890729904175
