src_image_path,model_path_1,model_path_2,model_path_3,model_1,model_2,model_3
https://storage.googleapis.com/image-transcreation/part1/united-states/utensil_spoon.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/united-states_utensil_spoon.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/united-states_utensil_spoon.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/india/united-states_utensil_spoon.jpg,cap-edit,cap-retrieve,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/brazil/visual-arts_barroco-no-brasil.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_visual-arts_barroco-no-brasil.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_visual-arts_barroco-no-brasil.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/india/brazil_visual-arts_barroco-no-brasil.jpg,cap-edit,cap-retrieve,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/united-states/agriculture_tobacco.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/india/united-states_agriculture_tobacco.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/united-states_agriculture_tobacco.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/united-states_agriculture_tobacco.png,e2e-instruct,cap-retrieve,cap-edit
https://storage.googleapis.com/image-transcreation/part1/turkey/vegetable_green-bean.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/india/turkey_vegetable_green-bean.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/turkey_vegetable_green-bean.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/turkey_vegetable_green-bean.jpg,e2e-instruct,cap-edit,cap-retrieve
https://storage.googleapis.com/image-transcreation/part1/brazil/flower_jacaranda.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/india/brazil_flower_jacaranda.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_flower_jacaranda.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_flower_jacaranda.png,e2e-instruct,cap-retrieve,cap-edit
https://storage.googleapis.com/image-transcreation/part1/portugal/houses_aldeias-do-xisto.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/portugal_houses_aldeias-do-xisto.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/portugal_houses_aldeias-do-xisto.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/india/portugal_houses_aldeias-do-xisto.jpg,cap-edit,cap-retrieve,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/portugal/vegetable_beterraba.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/portugal_vegetable_beterraba.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/portugal_vegetable_beterraba.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/india/portugal_vegetable_beterraba.jpg,cap-edit,cap-retrieve,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/nigeria/beverages_palm-wine.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/nigeria_beverages_palm-wine.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/nigeria_beverages_palm-wine.png,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/india/nigeria_beverages_palm-wine.jpg,cap-retrieve,cap-edit,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/brazil/mammal_maned-wolf.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_mammal_maned-wolf.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/brazil_mammal_maned-wolf.png,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/india/brazil_mammal_maned-wolf.jpg,cap-retrieve,cap-edit,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/japan/music_gagaku.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/india/japan_music_gagaku.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/india/japan_music_gagaku.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/japan_music_gagaku.jpg,e2e-instruct,cap-edit,cap-retrieve
