src_image_path,model_path_1,model_path_2,model_path_3,model_1,model_2,model_3
https://storage.googleapis.com/image-transcreation/part1/nigeria/mammal_greater-cane-rat.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/turkey/nigeria_mammal_greater-cane-rat.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/turkey/nigeria_mammal_greater-cane-rat.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/turkey/nigeria_mammal_greater-cane-rat.jpg,e2e-instruct,cap-edit,cap-retrieve
https://storage.googleapis.com/image-transcreation/part1/india/flower_Jasmine.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/turkey/india_flower_Jasmine.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/turkey/india_flower_Jasmine.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/turkey/india_flower_Jasmine.jpg,e2e-instruct,cap-edit,cap-retrieve
https://storage.googleapis.com/image-transcreation/part1/united-states/clothing_suit.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/turkey/united-states_clothing_suit.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/turkey/united-states_clothing_suit.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/turkey/united-states_clothing_suit.png,cap-retrieve,e2e-instruct,cap-edit
https://storage.googleapis.com/image-transcreation/part1/united-states/agriculture_dairy-farming.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/turkey/united-states_agriculture_dairy-farming.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/turkey/united-states_agriculture_dairy-farming.png,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/turkey/united-states_agriculture_dairy-farming.jpg,cap-retrieve,cap-edit,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/brazil/education_whiteboard.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/turkey/brazil_education_whiteboard.png,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/turkey/brazil_education_whiteboard.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/turkey/brazil_education_whiteboard.jpg,cap-edit,e2e-instruct,cap-retrieve
https://storage.googleapis.com/image-transcreation/part1/japan/vegetable_renkon.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/turkey/japan_vegetable_renkon.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/turkey/japan_vegetable_renkon.png,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/turkey/japan_vegetable_renkon.jpg,cap-retrieve,cap-edit,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/japan/music_gagaku.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/turkey/japan_music_gagaku.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/turkey/japan_music_gagaku.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/turkey/japan_music_gagaku.png,e2e-instruct,cap-retrieve,cap-edit
https://storage.googleapis.com/image-transcreation/part1/japan/utensil_donabe.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/turkey/japan_utensil_donabe.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/turkey/japan_utensil_donabe.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/turkey/japan_utensil_donabe.jpg,cap-edit,cap-retrieve,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/portugal/mammal_red-squirrel.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/turkey/portugal_mammal_red-squirrel.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/turkey/portugal_mammal_red-squirrel.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/turkey/portugal_mammal_red-squirrel.jpg,cap-edit,cap-retrieve,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/united-states/mammal_american-black-bear.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/turkey/united-states_mammal_american-black-bear.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/turkey/united-states_mammal_american-black-bear.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/turkey/united-states_mammal_american-black-bear.png,cap-retrieve,e2e-instruct,cap-edit
