src_image_path,model_path_1,model_path_2,model_path_3,model_1,model_2,model_3
https://storage.googleapis.com/image-transcreation/part1/india/beverages_kingfisher-beer.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/japan/india_beverages_kingfisher-beer.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/india_beverages_kingfisher-beer.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/india_beverages_kingfisher-beer.png,e2e-instruct,cap-retrieve,cap-edit
https://storage.googleapis.com/image-transcreation/part1/nigeria/celebrations_durbar-festival.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/nigeria_celebrations_durbar-festival.png,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/japan/nigeria_celebrations_durbar-festival.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_celebrations_durbar-festival.jpg,cap-edit,e2e-instruct,cap-retrieve
https://storage.googleapis.com/image-transcreation/part1/portugal/houses_aldeias-do-xisto.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/japan/portugal_houses_aldeias-do-xisto.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/portugal_houses_aldeias-do-xisto.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/portugal_houses_aldeias-do-xisto.jpg,e2e-instruct,cap-edit,cap-retrieve
https://storage.googleapis.com/image-transcreation/part1/nigeria/education_computer-classes.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/nigeria_education_computer-classes.png,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/japan/nigeria_education_computer-classes.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_education_computer-classes.jpg,cap-edit,e2e-instruct,cap-retrieve
https://storage.googleapis.com/image-transcreation/part1/united-states/celebrations_christmas.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/japan/united-states_celebrations_christmas.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_celebrations_christmas.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/united-states_celebrations_christmas.jpg,e2e-instruct,cap-edit,cap-retrieve
https://storage.googleapis.com/image-transcreation/part1/nigeria/food_egusi-soup-and-poundo.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/nigeria_food_egusi-soup-and-poundo.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_food_egusi-soup-and-poundo.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/japan/nigeria_food_egusi-soup-and-poundo.jpg,cap-edit,cap-retrieve,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/brazil/food_feijoada.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/japan/brazil_food_feijoada.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_food_feijoada.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/brazil_food_feijoada.png,e2e-instruct,cap-retrieve,cap-edit
https://storage.googleapis.com/image-transcreation/part1/turkey/education_boğaziçi-university.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/turkey_education_boğaziçi-university.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/turkey_education_boğaziçi-university.png,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/japan/turkey_education_boğaziçi-university.jpg,cap-retrieve,cap-edit,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/united-states/utensil_spoon.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_utensil_spoon.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/united-states_utensil_spoon.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/japan/united-states_utensil_spoon.jpg,cap-edit,cap-retrieve,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/nigeria/beverages_zobo.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/japan/nigeria_beverages_zobo.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_beverages_zobo.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/nigeria_beverages_zobo.png,e2e-instruct,cap-retrieve,cap-edit
https://storage.googleapis.com/image-transcreation/part1/india/houses_Temple.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/india_houses_Temple.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/india_houses_Temple.png,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/japan/india_houses_Temple.jpg,cap-retrieve,cap-edit,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/nigeria/bird_guineafowl.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/japan/nigeria_bird_guineafowl.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/nigeria_bird_guineafowl.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/nigeria_bird_guineafowl.png,e2e-instruct,cap-retrieve,cap-edit
https://storage.googleapis.com/image-transcreation/part1/turkey/fruit_plum.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/turkey_fruit_plum.png,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/japan/turkey_fruit_plum.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/turkey_fruit_plum.jpg,cap-edit,e2e-instruct,cap-retrieve
https://storage.googleapis.com/image-transcreation/part1/brazil/fruit_guava.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/japan/brazil_fruit_guava.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/brazil_fruit_guava.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/brazil_fruit_guava.jpg,e2e-instruct,cap-edit,cap-retrieve
https://storage.googleapis.com/image-transcreation/part1/portugal/vegetable_lettuce.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/japan/portugal_vegetable_lettuce.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/portugal_vegetable_lettuce.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/portugal_vegetable_lettuce.png,e2e-instruct,cap-retrieve,cap-edit
https://storage.googleapis.com/image-transcreation/part1/india/beverages_filter-coffee.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/india_beverages_filter-coffee.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/india_beverages_filter-coffee.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/japan/india_beverages_filter-coffee.jpg,cap-edit,cap-retrieve,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/united-states/mammal_cougar.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/japan/united-states_mammal_cougar.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/united-states_mammal_cougar.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_mammal_cougar.png,e2e-instruct,cap-retrieve,cap-edit
https://storage.googleapis.com/image-transcreation/part1/united-states/utensil_tongs.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/japan/united-states_utensil_tongs.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/japan/united-states_utensil_tongs.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/japan/united-states_utensil_tongs.jpg,cap-edit,cap-retrieve,e2e-instruct
