src_image_path,model_path_1,model_path_2,model_path_3,model_1,model_2,model_3
https://storage.googleapis.com/image-transcreation/part1/india/sport_hockey.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/portugal/india_sport_hockey.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/portugal/india_sport_hockey.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/portugal/india_sport_hockey.jpg,e2e-instruct,cap-edit,cap-retrieve
https://storage.googleapis.com/image-transcreation/part1/nigeria/beverages_palm-wine.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/portugal/nigeria_beverages_palm-wine.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/portugal/nigeria_beverages_palm-wine.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/portugal/nigeria_beverages_palm-wine.jpg,e2e-instruct,cap-edit,cap-retrieve
https://storage.googleapis.com/image-transcreation/part1/japan/mammal_japanese-macaque.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/portugal/japan_mammal_japanese-macaque.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/portugal/japan_mammal_japanese-macaque.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/portugal/japan_mammal_japanese-macaque.png,cap-retrieve,e2e-instruct,cap-edit
https://storage.googleapis.com/image-transcreation/part1/nigeria/houses_koutammakou.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/portugal/nigeria_houses_koutammakou.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/portugal/nigeria_houses_koutammakou.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/portugal/nigeria_houses_koutammakou.jpg,cap-edit,cap-retrieve,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/japan/agriculture_pig-farming.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/portugal/japan_agriculture_pig-farming.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/portugal/japan_agriculture_pig-farming.png,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/portugal/japan_agriculture_pig-farming.jpg,cap-retrieve,cap-edit,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/united-states/religion_mainline-protestant.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/portugal/united-states_religion_mainline-protestant.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/portugal/united-states_religion_mainline-protestant.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/portugal/united-states_religion_mainline-protestant.png,cap-retrieve,e2e-instruct,cap-edit
https://storage.googleapis.com/image-transcreation/part1/nigeria/vegetable_okra.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/portugal/nigeria_vegetable_okra.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/portugal/nigeria_vegetable_okra.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/portugal/nigeria_vegetable_okra.png,cap-retrieve,e2e-instruct,cap-edit
https://storage.googleapis.com/image-transcreation/part1/nigeria/religion_dibia.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/portugal/nigeria_religion_dibia.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/portugal/nigeria_religion_dibia.png,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/portugal/nigeria_religion_dibia.jpg,cap-retrieve,cap-edit,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/turkey/houses_villa.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/portugal/turkey_houses_villa.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/portugal/turkey_houses_villa.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/portugal/turkey_houses_villa.png,e2e-instruct,cap-retrieve,cap-edit
https://storage.googleapis.com/image-transcreation/part1/brazil/fruit_mango.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/portugal/brazil_fruit_mango.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/portugal/brazil_fruit_mango.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/portugal/brazil_fruit_mango.png,cap-retrieve,e2e-instruct,cap-edit
https://storage.googleapis.com/image-transcreation/part1/nigeria/utensil_mortar-and-pestle.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/portugal/nigeria_utensil_mortar-and-pestle.png,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/portugal/nigeria_utensil_mortar-and-pestle.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/portugal/nigeria_utensil_mortar-and-pestle.jpg,cap-edit,e2e-instruct,cap-retrieve
https://storage.googleapis.com/image-transcreation/part1/turkey/sport_football.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/portugal/turkey_sport_football.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/portugal/turkey_sport_football.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/portugal/turkey_sport_football.png,e2e-instruct,cap-retrieve,cap-edit
https://storage.googleapis.com/image-transcreation/part1/japan/flower_fuji.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/portugal/japan_flower_fuji.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/portugal/japan_flower_fuji.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/portugal/japan_flower_fuji.png,e2e-instruct,cap-retrieve,cap-edit
https://storage.googleapis.com/image-transcreation/part1/nigeria/sport_boxing.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/portugal/nigeria_sport_boxing.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/portugal/nigeria_sport_boxing.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/portugal/nigeria_sport_boxing.png,e2e-instruct,cap-retrieve,cap-edit
https://storage.googleapis.com/image-transcreation/part1/brazil/agriculture_livestock.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/portugal/brazil_agriculture_livestock.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/portugal/brazil_agriculture_livestock.png,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/portugal/brazil_agriculture_livestock.jpg,cap-retrieve,cap-edit,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/nigeria/food_akara.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/portugal/nigeria_food_akara.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/portugal/nigeria_food_akara.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/portugal/nigeria_food_akara.jpg,e2e-instruct,cap-edit,cap-retrieve
https://storage.googleapis.com/image-transcreation/part1/brazil/religion_candomblé.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/portugal/brazil_religion_candomblé.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/portugal/brazil_religion_candomblé.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/portugal/brazil_religion_candomblé.jpg,e2e-instruct,cap-edit,cap-retrieve
https://storage.googleapis.com/image-transcreation/part1/india/sport_chess.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/portugal/india_sport_chess.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/portugal/india_sport_chess.png,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/portugal/india_sport_chess.jpg,cap-retrieve,cap-edit,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/turkey/mammal_angora-cat.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/portugal/turkey_mammal_angora-cat.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/portugal/turkey_mammal_angora-cat.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/portugal/turkey_mammal_angora-cat.jpg,cap-edit,cap-retrieve,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/india/utensil_Pressure-Cooker.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/portugal/india_utensil_Pressure-Cooker.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/portugal/india_utensil_Pressure-Cooker.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/portugal/india_utensil_Pressure-Cooker.png,e2e-instruct,cap-retrieve,cap-edit
https://storage.googleapis.com/image-transcreation/part1/brazil/education_federal-university-of-rio-de-janeiro.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/portugal/brazil_education_federal-university-of-rio-de-janeiro.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/portugal/brazil_education_federal-university-of-rio-de-janeiro.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/portugal/brazil_education_federal-university-of-rio-de-janeiro.png,cap-retrieve,e2e-instruct,cap-edit
https://storage.googleapis.com/image-transcreation/part1/turkey/music_ottoman-music.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/portugal/turkey_music_ottoman-music.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/portugal/turkey_music_ottoman-music.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/portugal/turkey_music_ottoman-music.jpg,cap-edit,cap-retrieve,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/nigeria/visual-arts_igbo-art.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/portugal/nigeria_visual-arts_igbo-art.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/portugal/nigeria_visual-arts_igbo-art.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/portugal/nigeria_visual-arts_igbo-art.jpg,e2e-instruct,cap-edit,cap-retrieve
https://storage.googleapis.com/image-transcreation/part1/turkey/flower_tulip.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/portugal/turkey_flower_tulip.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/portugal/turkey_flower_tulip.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/portugal/turkey_flower_tulip.png,e2e-instruct,cap-retrieve,cap-edit
https://storage.googleapis.com/image-transcreation/part1/turkey/flower_rose.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/portugal/turkey_flower_rose.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/portugal/turkey_flower_rose.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/portugal/turkey_flower_rose.jpg,e2e-instruct,cap-edit,cap-retrieve
https://storage.googleapis.com/image-transcreation/part1/united-states/education_blended-learning.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/portugal/united-states_education_blended-learning.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/portugal/united-states_education_blended-learning.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/portugal/united-states_education_blended-learning.png,cap-retrieve,e2e-instruct,cap-edit
https://storage.googleapis.com/image-transcreation/part1/brazil/bird_sabiá-laranjeira.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/portugal/brazil_bird_sabiá-laranjeira.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/portugal/brazil_bird_sabiá-laranjeira.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/portugal/brazil_bird_sabiá-laranjeira.png,e2e-instruct,cap-retrieve,cap-edit
https://storage.googleapis.com/image-transcreation/part1/nigeria/fruit_guava.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/portugal/nigeria_fruit_guava.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/portugal/nigeria_fruit_guava.png,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/portugal/nigeria_fruit_guava.jpg,cap-retrieve,cap-edit,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/nigeria/clothing_aso-oke.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/portugal/nigeria_clothing_aso-oke.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/portugal/nigeria_clothing_aso-oke.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/portugal/nigeria_clothing_aso-oke.png,cap-retrieve,e2e-instruct,cap-edit
https://storage.googleapis.com/image-transcreation/part1/brazil/education_kwl-table.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/portugal/brazil_education_kwl-table.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/portugal/brazil_education_kwl-table.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/portugal/brazil_education_kwl-table.jpg,cap-edit,cap-retrieve,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/india/houses_Mosque.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/portugal/india_houses_Mosque.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/portugal/india_houses_Mosque.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/portugal/india_houses_Mosque.jpg,e2e-instruct,cap-edit,cap-retrieve
https://storage.googleapis.com/image-transcreation/part1/japan/clothing_yukata.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/portugal/japan_clothing_yukata.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/portugal/japan_clothing_yukata.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/portugal/japan_clothing_yukata.png,cap-retrieve,e2e-instruct,cap-edit
https://storage.googleapis.com/image-transcreation/part1/india/food_Tandoori-chicken.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/portugal/india_food_Tandoori-chicken.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/portugal/india_food_Tandoori-chicken.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/portugal/india_food_Tandoori-chicken.jpg,cap-edit,cap-retrieve,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/india/education_Indian-Institutes-of-Technology.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/portugal/india_education_Indian-Institutes-of-Technology.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/portugal/india_education_Indian-Institutes-of-Technology.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/portugal/india_education_Indian-Institutes-of-Technology.png,cap-retrieve,e2e-instruct,cap-edit
https://storage.googleapis.com/image-transcreation/part1/nigeria/vegetable_carrot.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/portugal/nigeria_vegetable_carrot.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/portugal/nigeria_vegetable_carrot.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/portugal/nigeria_vegetable_carrot.jpg,cap-edit,cap-retrieve,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/japan/flower_hydrangea-macrophylla.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/portugal/japan_flower_hydrangea-macrophylla.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/portugal/japan_flower_hydrangea-macrophylla.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/portugal/japan_flower_hydrangea-macrophylla.jpg,cap-edit,cap-retrieve,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/united-states/food_hamburger.jpeg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/portugal/united-states_food_hamburger.jpeg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/portugal/united-states_food_hamburger.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/portugal/united-states_food_hamburger.jpeg,e2e-instruct,cap-edit,cap-retrieve
https://storage.googleapis.com/image-transcreation/part1/united-states/mammal_raccoon.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/portugal/united-states_mammal_raccoon.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/portugal/united-states_mammal_raccoon.png,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/portugal/united-states_mammal_raccoon.jpg,cap-retrieve,cap-edit,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/brazil/houses_favela.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/portugal/brazil_houses_favela.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/portugal/brazil_houses_favela.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/portugal/brazil_houses_favela.jpg,cap-edit,cap-retrieve,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/united-states/education_kahoot.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/portugal/united-states_education_kahoot.png,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/portugal/united-states_education_kahoot.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/portugal/united-states_education_kahoot.jpg,cap-edit,cap-retrieve,e2e-instruct
https://storage.googleapis.com/image-transcreation/part1/turkey/food_börek.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-edit/portugal/turkey_food_börek.png,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/portugal/turkey_food_börek.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/portugal/turkey_food_börek.jpg,cap-edit,e2e-instruct,cap-retrieve
